ReturnItemID,ReturnID,OrderItemID,Quantity,RefundAmount
6920,4974,100827,2,91.78
6921,4975,100835,1,366.39
6922,4976,100882,4,87.00
6923,4977,100913,1,649.82
6924,4977,100914,2,2002.40
6925,4978,100973,1,30.00
6926,4979,101009,1,255.41
6927,4980,101027,1,127.53
6928,4980,101025,1,110.60
6929,4981,101039,1,23.32
6930,4981,101037,1,99.34
6931,4982,101069,1,67.14
6932,4982,101068,1,10.00
6933,4982,101070,1,691.07
6934,4983,101081,1,31.32
6935,4984,101090,1,555.66
6936,4985,101099,1,28.05
6937,4985,101098,1,486.17
6938,4986,101128,1,128.22
6939,4987,101151,1,30.00
6940,4988,101165,1,19.75
6941,4989,101226,1,41.06
6942,4990,101235,1,28.82
6943,4991,101239,1,28.05
6944,4992,101255,1,56.18
6945,4993,101286,1,33.15
6946,4993,101285,1,40.49
6947,4994,101290,1,84.35
6948,4994,101292,1,20.29
6949,4994,101291,2,314.52
6950,4995,101381,1,80.03
6951,4996,101423,1,80.06
6952,4997,101435,3,63.87
6953,4998,101436,1,404.13
6954,4998,101437,1,404.32
6955,4999,101455,1,25.39
6956,5000,101490,1,77.26
6957,5001,101501,1,49.74
6958,5002,101505,1,139.63
6959,5002,101504,3,60.54
6960,5003,101516,2,112.36
6961,5004,101525,1,31.00
6962,5005,101571,1,25.39
6963,5006,101596,1,27.37
6964,5007,101603,1,32.32
6965,5007,101602,1,84.60
6966,5008,101610,1,21.66
6967,5009,101643,1,1434.20
6968,5009,101642,1,30.84
6969,5010,101655,1,16.82
6970,5011,101663,2,2590.22
6971,5011,101661,1,20.67
6972,5012,101690,1,44.76
6973,5013,101741,1,48.56
6974,5014,101794,1,296.23
6975,5015,101836,1,741.13
6976,5015,101835,1,191.15
6977,5016,101838,1,66.91
6978,5016,101839,1,147.87
6979,5017,101847,1,77.26
6980,5018,101850,1,27.51
6981,5019,101873,2,548.96
6982,5020,101876,1,23.32
6983,5021,101927,1,10.52
6984,5022,101941,1,19.64
6985,5023,101951,1,31.00
6986,5024,101974,1,30.37
6987,5024,101973,1,1524.32
6988,5025,101997,1,48.22
6989,5025,101996,1,270.72
6990,5026,102006,1,897.70
6991,5027,102008,2,647.98
6992,5027,102007,2,40.58
6993,5028,102015,1,39.08
6994,5029,102016,1,60.54
6995,5030,102056,2,47.50
6996,5031,102114,1,330.72
6997,5032,102142,1,57.11
6998,5033,102167,1,2171.73
6999,5033,102165,1,76.45
7000,5034,102170,1,200.09
7001,5035,102223,1,27.08
7002,5035,102224,1,426.57
7003,5036,102232,1,428.10
7004,5036,102234,1,210.44
7005,5036,102231,1,795.68
7006,5037,102235,1,1219.13
7007,5037,102236,1,80.06
7008,5038,102244,1,76.45
7009,5038,102243,1,57.64
7010,5039,102284,1,21.17
7011,5040,102289,1,74.29
7012,5041,102290,1,1555.76
7013,5042,102298,1,104.03
7014,5042,102297,4,229.12
7015,5043,102317,1,128.29
7016,5043,102315,1,75.11
7017,5044,102356,1,101.21
7018,5044,102355,1,321.67
7019,5045,102384,1,52.30
7020,5046,102417,1,21.29
7021,5047,102442,1,1905.47
7022,5047,102441,1,1629.64
7023,5048,102443,2,103.74
7024,5049,102448,1,58.08
7025,5049,102451,1,750.57
7026,5049,102452,1,31.00
7027,5049,102449,1,35.30
7028,5050,102487,1,248.10
7029,5050,102486,1,46.60
7030,5051,102501,2,30.44
7031,5051,102502,1,138.43
7032,5052,102553,2,48.66
7033,5052,102554,1,489.42
7034,5053,102605,1,321.67
7035,5053,102603,2,669.94
7036,5054,102616,1,56.83
7037,5054,102619,1,465.95
7038,5054,102618,1,23.75
7039,5055,102653,1,43.09
7040,5055,102652,1,617.98
7041,5056,102669,1,157.26
7042,5057,102691,1,552.73
7043,5058,102732,1,664.09
7044,5059,102742,1,19.75
7045,5060,102750,1,475.71
7046,5061,102780,1,578.54
7047,5061,102783,1,838.84
7048,5061,102779,1,32.32
7049,5061,102782,1,573.86
7050,5062,102787,1,547.00
7051,5063,102800,1,26.85
7052,5064,102810,1,210.44
7053,5065,102824,1,25.23
7054,5066,102833,1,262.84
7055,5067,102854,1,1110.75
7056,5068,102877,1,101.75
7057,5069,102892,2,1143.20
7058,5070,102908,1,400.65
7059,5071,102931,1,466.38
7060,5072,102944,1,14.99
7061,5073,102972,1,42.43
7062,5074,102989,1,137.25
7063,5075,103012,1,20.49
7064,5076,103023,1,784.59
7065,5077,103040,1,300.00
7066,5077,103041,1,60.54
7067,5078,103113,1,23.79
7068,5078,103114,1,465.17
7069,5079,103128,2,541.44
7070,5080,103139,1,147.87
7071,5081,103145,2,33.74
7072,5081,103144,1,40.49
7073,5082,103154,1,984.60
7074,5082,103157,2,46.64
7075,5083,103170,1,129.43
7076,5083,103168,1,25.80
7077,5084,103184,1,895.21
7078,5085,103187,1,103.38
7079,5086,103206,1,10.00
7080,5087,103216,1,116.11
7081,5088,103230,1,546.88
7082,5089,103280,1,40.49
7083,5090,103288,2,72.40
7084,5091,103296,1,26.63
7085,5092,103322,1,510.81
7086,5093,103354,1,42.43
7087,5094,103366,1,102.86
7088,5095,103390,1,258.98
7089,5096,103396,1,19.75
7090,5096,103397,1,585.55
7091,5097,103413,1,60.54
7092,5097,103412,1,11.27
7093,5098,103430,1,20.29
7094,5098,103429,1,10.33
7095,5099,103431,1,34.46
7096,5100,103456,1,66.23
7097,5100,103455,2,112.36
7098,5101,103490,1,400.10
7099,5102,103496,1,22.38
7100,5103,103534,1,251.95
7101,5104,103538,1,133.85
7102,5104,103539,1,19.09
7103,5105,103561,1,78.94
7104,5106,103581,1,146.72
7105,5107,103600,2,111.32
7106,5108,103603,1,489.42
7107,5109,103604,1,35.30
7108,5109,103605,1,1220.41
7109,5110,103608,1,1459.14
7110,5110,103609,1,99.34
7111,5111,103611,1,490.10
7112,5112,103622,1,122.22
7113,5113,103642,1,632.90
7114,5113,103643,1,17.04
7115,5114,103660,2,21.18
7116,5115,103671,1,20.57
7117,5115,103672,1,1247.74
7118,5116,103725,1,401.11
7119,5117,103733,1,147.87
7120,5118,103744,1,30.00
7121,5119,103749,2,121.08
7122,5119,103751,1,911.71
7123,5120,103756,1,23.79
7124,5121,103760,1,833.60
7125,5121,103761,1,1555.76
7126,5122,103781,1,57.07
7127,5123,103829,1,852.47
7128,5124,103895,2,202.16
7129,5124,103896,1,105.61
7130,5125,103920,1,1590.04
7131,5125,103919,1,1485.76
7132,5126,103926,1,20.98
7133,5127,103929,1,286.56
7134,5127,103930,1,114.82
7135,5127,103928,3,127.29
7136,5128,103955,3,227.25
7137,5129,103957,1,21.75
7138,5130,103971,1,11.29
7139,5131,103986,1,30.84
7140,5132,104004,1,326.36
7141,5132,104003,2,210.04
7142,5133,104192,1,1567.00
7143,5134,104195,1,101.08
7144,5135,104275,1,40.00
7145,5136,104296,2,191.24
7146,5137,104301,1,1247.74
7147,5138,104351,1,28.15
7148,5139,104435,2,166.34
7149,5139,104436,1,165.52
7150,5140,104449,1,25.21
7151,5140,104450,1,1568.44
7152,5141,104466,1,631.58
7153,5142,104483,1,101.21
7154,5143,104501,1,571.60
7155,5143,104503,1,155.65
7156,5144,104514,1,43.72
7157,5145,104522,1,35.30
7158,5146,104571,1,1490.92
7159,5147,104580,1,105.02
7160,5147,104581,1,71.35
7161,5148,104614,2,85.92
7162,5149,104618,1,673.00
7163,5150,104624,1,21.75
7164,5151,104634,1,1905.47
7165,5152,104682,1,791.09
7166,5153,104690,1,22.88
7167,5154,104706,1,25.80
7168,5155,104727,1,55.66
7169,5155,104728,1,301.27
7170,5156,104740,1,10.33
7171,5157,104767,1,34.40
7172,5158,104786,1,41.91
7173,5159,104816,2,77.62
7174,5160,104820,1,22.88
7175,5161,104832,1,84.35
7176,5162,104853,1,39.79
7177,5162,104851,1,1263.11
7178,5163,104863,2,420.88
7179,5163,104864,1,83.17
7180,5163,104866,1,64.30
7181,5163,104867,1,67.14
7182,5164,104913,1,635.62
7183,5165,104929,1,858.19
7184,5165,104930,1,10.52
7185,5165,104932,1,265.44
7186,5166,104936,2,213.14
7187,5166,104938,1,251.95
7188,5166,104937,2,70.60
7189,5167,104939,1,11.29
7190,5168,104967,1,838.84
7191,5168,104966,1,230.99
7192,5169,104980,1,27.76
7193,5169,104981,1,735.04
7194,5170,105005,1,42.96
7195,5171,105009,1,31.48
7196,5172,105037,1,117.12
7197,5173,105047,1,44.56
7198,5174,105072,1,220.02
7199,5175,105154,1,31.23
7200,5176,105172,2,290.76
7201,5177,105175,1,184.42
7202,5177,105176,2,3544.38
7203,5178,105187,1,196.53
7204,5179,105215,1,424.77
7205,5179,105213,1,50.42
7206,5179,105214,1,55.50
7207,5180,105235,1,1083.17
7208,5181,105288,1,62.56
7209,5181,105286,1,2378.49
7210,5181,105287,1,114.82
7211,5181,105289,1,138.43
7212,5182,105300,1,51.87
7213,5183,105325,2,93.48
7214,5184,105334,2,160.06
7215,5185,105365,1,20.57
7216,5186,105369,1,17.43
7217,5187,105383,2,138.24
7218,5188,105388,2,194.20
7219,5188,105389,1,46.60
7220,5189,105442,1,15.41
7221,5190,105477,1,1039.07
7222,5191,105488,1,56.18
7223,5192,105495,1,76.45
7224,5192,105493,1,1455.42
7225,5192,105494,3,572.37
7226,5193,105509,1,55.50
7227,5194,105524,1,21.50
7228,5195,105527,2,1618.50
7229,5196,105532,1,873.98
7230,5197,105557,1,1187.18
7231,5197,105556,2,407.10
7232,5198,105584,1,124.34
7233,5198,105585,1,17.04
7234,5198,105583,3,4439.76
7235,5199,105615,1,57.28
7236,5199,105616,3,72.96
7237,5200,105623,1,52.98
7238,5201,105638,1,65.80
7239,5202,105639,1,115.70
7240,5203,105645,2,1937.32
7241,5204,105689,2,111.00
7242,5204,105690,1,107.55
7243,5205,105695,1,21.17
7244,5206,105698,1,115.70
7245,5207,105716,1,556.36
7246,5207,105714,1,83.17
7247,5208,105741,1,10.59
7248,5209,105756,2,110.68
7249,5209,105755,3,2251.71
7250,5210,105770,1,56.76
7251,5211,105799,2,131.18
7252,5212,105806,1,137.24
7253,5212,105807,1,2378.57
7254,5213,105811,2,39.66
7255,5214,105824,2,53.26
7256,5215,105828,1,21.75
7257,5216,105836,1,51.76
7258,5217,105891,1,110.63
7259,5218,105892,1,74.46
7260,5218,105894,1,1247.74
7261,5218,105893,1,34.02
7262,5218,105895,1,65.80
7263,5219,105901,1,133.23
7264,5220,105909,1,95.62
7265,5221,105925,3,62.94
7266,5222,105928,1,10.00
7267,5223,105934,1,56.18
7268,5224,105935,2,2786.72
7269,5224,105937,1,1729.59
7270,5225,105946,1,1014.31
7271,5225,105947,1,46.60
7272,5226,105960,1,100.34
7273,5226,105959,1,62.56
7274,5227,105982,1,33.74
7275,5228,105987,3,2001.99
7276,5229,105990,1,1209.50
7277,5230,106009,1,741.13
7278,5230,106008,1,2179.37
7279,5231,106027,1,170.92
7280,5231,106028,1,327.59
7281,5232,106035,1,667.33
7282,5232,106034,1,51.55
7283,5233,106047,1,691.07
7284,5234,106049,1,1261.36
7285,5235,106092,1,404.31
7286,5236,106129,1,35.30
7287,5237,106135,1,48.56
7288,5238,106149,2,77.08
7289,5239,106151,1,105.61
7290,5239,106152,1,80.98
7291,5240,106202,1,871.05
7292,5240,106201,1,25.48
7293,5241,106216,1,562.52
7294,5242,106225,1,99.66
7295,5243,106247,3,200.73
7296,5243,106246,1,30.83
7297,5244,106268,1,56.76
7298,5245,106287,1,1247.74
7299,5246,106289,1,1577.30
7300,5247,106308,1,550.08
7301,5248,106339,1,25.39
7302,5249,106347,1,21.75
7303,5249,106350,1,475.71
7304,5249,106348,1,35.30
7305,5249,106349,1,76.58
7306,5250,106368,1,791.09
7307,5250,106369,1,147.87
7308,5251,106373,1,795.68
7309,5251,106377,1,58.08
7310,5252,106410,1,16.82
7311,5253,106430,1,43.09
7312,5253,106429,1,22.38
7313,5254,106434,1,1409.39
7314,5255,106487,1,48.56
7315,5256,106489,1,585.55
7316,5257,106501,1,327.59
7317,5257,106502,1,43.09
7318,5257,106500,2,2412.12
7319,5258,106505,1,380.76
7320,5259,106578,1,134.07
7321,5259,106576,1,1532.05
7322,5259,106577,1,51.76
7323,5260,106588,1,20.57
7324,5261,106598,1,48.56
7325,5262,106603,1,404.13
7326,5262,106602,1,1081.27
7327,5263,106620,1,80.98
7328,5264,106648,1,39.08
7329,5265,106667,2,107.26
7330,5265,106668,2,1131.28
7331,5266,106675,1,44.76
7332,5267,106707,1,56.83
7333,5267,106706,1,67.59
7334,5268,106747,1,25.80
7335,5269,106765,2,35.56
7336,5270,106793,2,3180.08
7337,5270,106792,1,23.79
7338,5271,106828,1,51.76
7339,5272,106834,1,502.72
7340,5273,106843,1,854.06
7341,5274,106863,1,1567.00
7342,5275,106905,1,610.92
7343,5276,106937,1,44.06
7344,5277,106947,1,31.00
7345,5277,106944,3,240.18
7346,5277,106943,1,36.20
7347,5277,106946,1,27.37
7348,5278,106986,2,107.26
7349,5278,106983,1,893.87
7350,5279,106989,1,99.34
7351,5279,106987,1,457.46
7352,5280,107028,1,16.82
7353,5280,107029,1,117.12
7354,5281,107044,1,610.92
7355,5282,107048,1,118.50
7356,5283,107074,1,170.92
7357,5284,107081,1,1180.73
7358,5285,107110,1,190.79
7359,5286,107119,1,46.74
7360,5287,107131,1,27.76
7361,5287,107132,1,125.68
7362,5288,107189,1,35.30
7363,5289,107192,1,838.84
7364,5290,107210,1,24.32
7365,5290,107213,3,1216.08
7366,5291,107219,1,57.64
7367,5291,107218,1,30.77
7368,5292,107244,1,2131.55
7369,5293,107248,1,1234.28
7370,5294,107255,1,1409.39
7371,5295,107281,3,171.84
7372,5295,107279,1,984.60
7373,5295,107280,1,53.63
7374,5296,107302,1,15.22
7375,5296,107304,1,212.58
7376,5297,107317,1,57.07
7377,5297,107314,3,134.28
7378,5298,107336,1,99.34
7379,5298,107335,1,1640.96
7380,5299,107360,1,60.54
7381,5300,107426,1,391.76
7382,5301,107432,1,31.00
7383,5301,107433,1,573.34
7384,5302,107445,1,59.29
7385,5303,107460,1,67.22
7386,5304,107474,1,85.33
7387,5304,107472,1,2131.55
7388,5304,107473,1,60.54
7389,5305,107476,2,3174.34
7390,5306,107484,1,20.98
7391,5307,107488,1,49.74
7392,5308,107501,1,42.43
7393,5308,107502,1,539.69
7394,5309,107512,2,20.02
7395,5310,107519,1,17.43
7396,5311,107524,2,170.66
7397,5312,107550,1,20.57
7398,5313,107587,3,4274.58
7399,5314,107612,1,45.62
7400,5314,107610,1,402.77
7401,5315,107619,1,25.23
7402,5316,107627,1,113.78
7403,5316,107626,1,35.30
7404,5316,107628,1,554.35
7405,5317,107695,1,1209.50
7406,5318,107726,1,22.09
7407,5319,107740,1,20.20
7408,5319,107739,1,87.62
7409,5319,107738,1,134.37
7410,5320,107762,1,1081.98
7411,5321,107767,1,501.81
7412,5322,107798,1,600.64
7413,5322,107799,2,80.00
7414,5323,107800,1,69.12
7415,5324,107807,1,48.56
7416,5325,107812,1,80.16
7417,5326,107815,1,391.76
7418,5326,107813,1,67.14
7419,5327,107868,1,155.65
7420,5328,107874,1,41.07
7421,5329,107879,1,51.68
7422,5329,107880,1,1255.27
7423,5329,107881,1,28.82
7424,5330,107885,1,39.89
7425,5331,107931,1,118.32
7426,5331,107932,1,36.45
7427,5332,107936,1,305.42
7428,5332,107933,1,258.98
7429,5333,107961,1,44.76
7430,5333,107962,1,860.15
7431,5334,107965,1,16.82
7432,5335,107980,1,65.80
7433,5335,107982,1,963.60
7434,5335,107979,1,62.16
7435,5336,108039,2,200.00
7436,5337,108042,1,157.26
7437,5337,108043,2,94.86
7438,5338,108054,1,2378.49
7439,5339,108085,1,41.91
7440,5339,108084,1,50.42
7441,5339,108083,1,31.00
7442,5340,108095,1,20.49
7443,5341,108098,2,144.48
7444,5341,108096,1,110.60
7445,5342,108112,1,17.80
7446,5343,108124,2,104.60
7447,5343,108126,2,156.66
7448,5344,108136,1,14.17
7449,5345,108188,1,20.29
7450,5346,108191,1,959.96
7451,5346,108190,1,147.87
7452,5347,108198,1,18.09
7453,5347,108200,3,77.40
7454,5348,108209,1,264.14
7455,5349,108213,1,80.16
7456,5349,108214,1,10.18
7457,5350,108239,1,11.96
7458,5351,108240,1,80.51
7459,5352,108246,1,66.23
7460,5353,108249,1,914.81
7461,5354,108295,1,510.81
7462,5355,108298,1,24.32
7463,5356,108301,1,244.62
7464,5356,108300,1,2447.64
7465,5357,108329,1,985.12
7466,5357,108328,1,80.28
7467,5358,108365,1,537.67
7468,5359,108394,1,315.70
7469,5359,108395,1,25.55
7470,5360,108445,1,52.00
7471,5360,108444,1,80.51
7472,5361,108459,1,57.07
7473,5362,108481,1,49.74
7474,5363,108496,2,35.56
7475,5364,108536,1,89.29
7476,5364,108537,1,884.27
7477,5365,108543,1,66.23
7478,5366,108556,1,1590.04
7479,5367,108557,1,84.35
7480,5367,108558,2,161.60
7481,5368,108588,1,20.57
7482,5368,108590,1,46.60
7483,5368,108589,1,40.49
7484,5368,108587,2,31.36
7485,5369,108607,1,611.82
7486,5370,108610,2,229.98
7487,5371,108617,1,48.56
7488,5372,108625,1,20.49
7489,5373,108628,1,84.35
7490,5374,108644,4,488.24
7491,5375,108666,2,25.58
7492,5376,108689,3,88.56
7493,5377,108719,1,57.59
7494,5378,108726,1,24.92
7495,5379,108740,1,10.00
7496,5380,108755,1,52.00
7497,5381,108756,1,10.59
7498,5382,108772,1,15.41
7499,5383,108780,1,492.09
7500,5383,108781,1,62.56
7501,5383,108779,1,22.46
7502,5384,108791,1,20.57
7503,5384,108792,3,316.20
7504,5385,108794,1,529.42
7505,5386,108825,1,82.15
7506,5387,108831,2,180.56
7507,5387,108832,1,27.52
7508,5388,108871,1,955.68
7509,5389,108933,1,39.08
7510,5389,108936,1,322.68
7511,5389,108934,1,44.56
7512,5389,108935,2,279.26
7513,5390,108955,2,1820.70
7514,5391,108959,2,152.90
7515,5391,108960,1,308.48
7516,5392,108973,1,78.94
7517,5393,108992,1,99.34
7518,5394,109004,1,101.21
7519,5395,109016,1,66.23
7520,5395,109017,1,133.47
7521,5396,109035,1,59.60
7522,5396,109033,1,649.82
7523,5397,109041,1,83.17
7524,5397,109040,1,25.55
7525,5398,109058,1,43.09
7526,5398,109059,1,76.45
7527,5399,109099,1,697.89
7528,5399,109098,1,10.33
7529,5400,109152,1,364.65
7530,5400,109153,1,118.27
7531,5401,109159,2,589.80
7532,5401,109160,1,42.32
7533,5402,109212,1,553.55
7534,5403,109231,1,650.19
7535,5403,109233,1,28.15
7536,5403,109232,1,29.10
7537,5404,109266,1,1459.14
7538,5404,109265,1,1472.28
7539,5405,109296,1,1376.70
7540,5406,109301,1,1729.59
7541,5407,109325,1,20.98
7542,5408,109337,3,60.60
7543,5409,109352,1,27.37
7544,5410,109364,1,546.88
7545,5410,109363,1,550.27
7546,5411,109396,1,25.39
7547,5412,109405,1,827.48
7548,5413,109421,1,25.80
7549,5413,109422,1,44.56
7550,5414,109457,2,41.96
7551,5415,109478,1,57.07
7552,5416,109497,1,1069.81
7553,5417,109517,1,53.63
7554,5417,109516,1,80.08
7555,5418,109540,2,237.00
7556,5419,109550,1,80.03
7557,5419,109549,1,28.82
7558,5420,109590,1,554.35
7559,5421,109598,1,1209.50
7560,5422,109610,1,50.42
7561,5423,109618,1,89.87
7562,5424,109629,1,25.23
7563,5424,109628,2,107.26
7564,5425,109691,1,41.91
7565,5426,109726,1,24.32
7566,5427,109730,2,40.58
7567,5428,109735,1,27.76
7568,5429,109751,1,1723.48
7569,5430,109756,1,14.17
7570,5431,109777,4,3112.40
7571,5432,109790,1,30.00
7572,5433,109804,1,31.23
7573,5434,109832,1,10.33
7574,5435,109844,2,30.22
7575,5435,109843,1,22.36
7576,5436,109846,1,203.55
7577,5437,109851,1,44.06
7578,5438,109868,1,10.18
7579,5439,109870,1,30.00
7580,5440,109930,1,416.31
7581,5441,109932,1,1039.07
7582,5442,109953,1,30.41
7583,5443,109955,1,31.99
7584,5444,109970,1,17.68
7585,5445,109986,1,362.20
7586,5446,110035,1,417.70
7587,5447,110119,2,202.42
7588,5447,110120,2,530.88
7589,5448,110124,1,71.76
7590,5449,110158,1,46.60
7591,5450,110183,1,401.11
7592,5451,110197,2,25.58
7593,5451,110196,1,78.33
7594,5452,110198,1,29.99
7595,5453,110222,1,546.88
7596,5453,110223,1,17.80
7597,5454,110232,1,58.91
7598,5455,110240,1,57.28
7599,5455,110241,1,322.68
7600,5456,110285,2,54.16
7601,5457,110288,1,11.27
7602,5458,110297,1,680.50
7603,5458,110298,1,78.33
7604,5459,110306,1,45.62
7605,5460,110345,1,10.59
7606,5461,110405,1,2006.01
7607,5462,110423,1,11.27
7608,5463,110438,1,568.54
7609,5464,110474,2,110.68
7610,5465,110476,1,21.66
7611,5466,110531,1,948.64
7612,5466,110530,1,35.30
7613,5467,110561,1,1566.62
7614,5468,110576,1,561.11
7615,5469,110605,1,100.00
7616,5470,110621,3,260.19
7617,5470,110620,2,50.02
7618,5470,110622,1,1007.18
7619,5470,110623,1,480.83
7620,5471,110680,1,877.63
7621,5472,110689,2,91.24
7622,5473,110704,2,61.54
7623,5473,110705,1,895.21
7624,5474,110720,3,240.09
7625,5474,110721,1,248.10
7626,5474,110722,1,884.27
7627,5475,110725,1,53.63
7628,5476,110744,1,75.11
7629,5477,110765,2,41.14
7630,5477,110764,1,39.79
7631,5478,110806,2,268.74
7632,5479,110824,2,655.18
7633,5480,110826,1,51.63
7634,5480,110825,1,53.63
7635,5481,110835,1,1191.05
7636,5482,110858,1,20.57
7637,5483,110861,1,17.78
7638,5483,110862,3,2681.61
7639,5484,110883,1,1977.06
7640,5485,110928,1,191.15
7641,5486,110938,1,21.75
7642,5486,110940,3,308.58
7643,5486,110939,1,813.83
7644,5487,110942,1,62.16
7645,5487,110943,1,118.32
7646,5487,110941,1,44.06
7647,5488,110956,1,870.91
7648,5488,110958,1,1219.13
7649,5489,110959,1,18.96
7650,5490,110989,1,25.21
7651,5490,110991,1,20.57
7652,5490,110990,1,89.29
7653,5491,111005,1,57.28
7654,5492,111017,1,74.46
7655,5492,111016,1,29.99
7656,5493,111031,1,617.98
7657,5493,111030,1,715.54
7658,5493,111032,1,20.57
7659,5494,111067,2,93.20
7660,5495,111079,1,101.22
7661,5496,111112,1,43.72
7662,5497,111115,2,60.74
7663,5497,111114,1,342.10
7664,5498,111124,1,120.74
7665,5498,111125,1,80.03
7666,5499,111147,3,310.14
7667,5499,111148,1,252.83
7668,5500,111151,1,82.15
7669,5500,111150,1,16.87
7670,5501,111170,2,3154.60
7671,5501,111169,2,170.66
7672,5502,111182,1,870.91
7673,5502,111183,1,64.30
7674,5502,111184,1,917.86
7675,5503,111194,1,2199.19
7676,5504,111218,1,21.17
7677,5504,111219,1,1134.04
7678,5505,111265,1,62.56
7679,5506,111268,1,402.77
7680,5507,111314,1,45.89
7681,5508,111339,1,112.43
7682,5509,111348,1,57.28
7683,5510,111350,3,35.88
7684,5511,111354,1,85.79
7685,5511,111353,1,127.48
7686,5512,111363,1,60.27
7687,5512,111362,1,2131.55
7688,5513,111376,1,89.87
7689,5513,111377,1,16.87
7690,5513,111375,1,571.78
7691,5514,111433,1,1234.28
7692,5515,111447,1,56.76
7693,5516,111487,1,667.33
7694,5517,111517,1,1109.69
7695,5518,111551,1,627.65
7696,5519,111569,1,649.82
7697,5520,111595,1,93.92
7698,5521,111602,1,71.76
7699,5521,111600,1,22.09
7700,5522,111604,1,137.24
7701,5523,111656,1,22.36
7702,5524,111684,1,400.10
7703,5524,111685,1,53.90
7704,5525,111689,1,31.99
7705,5526,111702,1,400.15
7706,5527,111706,1,46.60
7707,5527,111707,1,23.91
7708,5528,111733,1,25.39
7709,5528,111732,1,250.10
7710,5529,111739,1,2194.34
7711,5530,111748,1,36.20
7712,5531,111756,1,21.29
7713,5532,111757,3,181.86
7714,5533,111764,1,300.08
7715,5533,111763,1,1960.67
7716,5534,111806,1,67.22
7717,5534,111807,1,20.67
7718,5534,111808,1,134.37
7719,5535,111815,1,53.63
7720,5536,111851,1,15.01
7721,5536,111850,2,578.08
7722,5537,111859,1,252.83
7723,5538,111862,1,135.39
7724,5538,111861,1,19.75
7725,5539,111876,1,146.82
7726,5540,111889,1,120.10
7727,5541,111919,1,84.60
7728,5541,111917,1,28.29
7729,5541,111918,1,80.08
7730,5542,111943,2,51.10
7731,5543,111963,1,550.08
7732,5544,111968,1,35.30
7733,5544,111969,1,174.18
7734,5544,111967,1,22.09
7735,5545,112062,1,100.00
7736,5545,112061,2,34.62
7737,5546,112110,2,1382.14
7738,5547,112125,1,16.87
7739,5548,112132,2,234.24
7740,5548,112131,1,44.76
7741,5549,112179,1,17.80
7742,5549,112180,1,12.79
7743,5550,112194,1,115.80
7744,5551,112238,1,33.85
7745,5552,112242,1,16.82
7746,5552,112241,1,20.41
7747,5553,112243,2,516.80
7748,5554,112271,1,1618.23
7749,5555,112301,1,1555.76
7750,5555,112302,2,53.26
7751,5556,112308,1,546.88
7752,5557,112319,1,858.19
7753,5558,112334,1,31.00
7754,5559,112348,1,18.09
7755,5560,112355,1,97.10
7756,5560,112356,1,1156.96
7757,5561,112381,1,66.91
7758,5562,112398,1,411.64
7759,5563,112458,3,61.47
7760,5564,112469,1,33.06
7761,5565,112486,2,180.56
7762,5566,112525,1,28.82
7763,5566,112526,1,40.49
7764,5566,112524,1,417.70
7765,5567,112545,1,294.90
7766,5568,112546,1,27.92
7767,5569,112559,1,571.78
7768,5570,112572,1,400.65
7769,5571,112593,2,26.68
7770,5572,112672,1,76.14
7771,5573,112703,1,881.71
7772,5574,112715,1,400.10
7773,5575,112751,3,1383.45
7774,5576,112756,1,35.30
7775,5577,112764,1,510.81
7776,5578,112784,1,104.03
7777,5579,112791,1,25.68
7778,5580,112803,1,20.98
7779,5580,112802,1,56.66
7780,5581,112805,1,11.27
7781,5582,112815,1,401.11
7782,5583,112817,1,676.12
7783,5584,112821,1,1983.12
7784,5585,112853,1,362.64
7785,5586,112879,1,451.20
7786,5587,112924,1,488.33
7787,5588,112940,1,30.83
