ProductID,Category,BaseKey,BaseName,VariantDim1Name,VariantDim1Value,VariantDim2Name,VariantDim2Value
3077,FASHION,FASHION_BASE_000123,Skirt 0123,Size,M,Color,Black
3078,FASHION,FASHION_BASE_000123,Skirt 0123,Size,M,Color,Beige
3079,FASHION,FASHION_BASE_000124,Skirt 0124,Size,L,Color,Beige
3080,FASHION,FASHION_BASE_000124,Skirt 0124,Size,L,Color,Red
3081,FASHION,FASHION_BASE_000124,Skirt 0124,Size,XS,Color,Beige
3082,FASHION,FASHION_BASE_000124,Skirt 0124,Size,XS,Color,Red
3083,FASHION,FASHION_BASE_000124,Skirt 0124,Size,S,Color,Beige
3084,FASHION,FASHION_BASE_000124,Skirt 0124,Size,S,Color,Red
3085,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,XS,Color,Black
3086,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,XS,Color,Navy
3087,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,XS,Color,Gray
3088,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,XS,Color,White
3089,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,M,Color,Black
3090,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,M,Color,Navy
3091,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,M,Color,Gray
3092,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,M,Color,White
3093,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,L,Color,Black
3094,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,L,Color,Navy
3095,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,L,Color,Gray
3096,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,L,Color,White
3097,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,XL,Color,Black
3098,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,XL,Color,Navy
3099,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,XL,Color,Gray
3100,FASHION,FASHION_BASE_000125,Hoodie 0125,Size,XL,Color,White
3101,FASHION,FASHION_BASE_000126,Summer Dress 0126,Size,S,Color,Black
3102,FASHION,FASHION_BASE_000126,Summer Dress 0126,Size,S,Color,Red
3103,FASHION,FASHION_BASE_000126,Summer Dress 0126,Size,L,Color,Black
3104,FASHION,FASHION_BASE_000126,Summer Dress 0126,Size,L,Color,Red
3105,FASHION,FASHION_BASE_000126,Summer Dress 0126,Size,XL,Color,Black
3106,FASHION,FASHION_BASE_000126,Summer Dress 0126,Size,XL,Color,Red
3107,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,8,Color,Black
3108,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,8,Color,White
3109,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,8,Color,Gray
3110,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,10,Color,Black
3111,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,10,Color,White
3112,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,10,Color,Gray
3113,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,12,Color,Black
3114,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,12,Color,White
3115,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,12,Color,Gray
3116,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,6,Color,Black
3117,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,6,Color,White
3118,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,6,Color,Gray
3119,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,9,Color,Black
3120,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,9,Color,White
3121,FASHION,FASHION_BASE_000127,Sneakers 0127,Size,9,Color,Gray
3122,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,L,Color,Black
3123,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,L,Color,White
3124,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,L,Color,Navy
3125,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,L,Color,Gray
3126,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,S,Color,Black
3127,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,S,Color,White
3128,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,S,Color,Navy
3129,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,S,Color,Gray
3130,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,XL,Color,Black
3131,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,XL,Color,White
3132,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,XL,Color,Navy
3133,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,XL,Color,Gray
3134,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,XS,Color,Black
3135,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,XS,Color,White
3136,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,XS,Color,Navy
3137,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,XS,Color,Gray
3138,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,M,Color,Black
3139,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,M,Color,White
3140,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,M,Color,Navy
3141,FASHION,FASHION_BASE_000128,Hoodie 0128,Size,M,Color,Gray
3142,FASHION,FASHION_BASE_000129,Sneakers 0129,Size,8,Color,Gray
3143,FASHION,FASHION_BASE_000129,Sneakers 0129,Size,8,Color,White
3144,FASHION,FASHION_BASE_000129,Sneakers 0129,Size,10,Color,Gray
3145,FASHION,FASHION_BASE_000129,Sneakers 0129,Size,10,Color,White
3146,FASHION,FASHION_BASE_000129,Sneakers 0129,Size,7,Color,Gray
3147,FASHION,FASHION_BASE_000129,Sneakers 0129,Size,7,Color,White
3148,FASHION,FASHION_BASE_000129,Sneakers 0129,Size,12,Color,Gray
3149,FASHION,FASHION_BASE_000129,Sneakers 0129,Size,12,Color,White
3150,FASHION,FASHION_BASE_000129,Sneakers 0129,Size,6,Color,Gray
3151,FASHION,FASHION_BASE_000129,Sneakers 0129,Size,6,Color,White
3152,FASHION,FASHION_BASE_000130,Sneakers 0130,Size,9,Color,Gray
3153,FASHION,FASHION_BASE_000130,Sneakers 0130,Size,9,Color,White
3154,FASHION,FASHION_BASE_000130,Sneakers 0130,Size,6,Color,Gray
3155,FASHION,FASHION_BASE_000130,Sneakers 0130,Size,6,Color,White
3156,FASHION,FASHION_BASE_000130,Sneakers 0130,Size,8,Color,Gray
3157,FASHION,FASHION_BASE_000130,Sneakers 0130,Size,8,Color,White
3158,FASHION,FASHION_BASE_000130,Sneakers 0130,Size,10,Color,Gray
3159,FASHION,FASHION_BASE_000130,Sneakers 0130,Size,10,Color,White
3160,FASHION,FASHION_BASE_000130,Sneakers 0130,Size,12,Color,Gray
3161,FASHION,FASHION_BASE_000130,Sneakers 0130,Size,12,Color,White
3162,FASHION,FASHION_BASE_000131,Skirt 0131,Size,L,Color,Beige
3163,FASHION,FASHION_BASE_000131,Skirt 0131,Size,L,Color,Black
3164,FASHION,FASHION_BASE_000131,Skirt 0131,Size,L,Color,Red
3165,FASHION,FASHION_BASE_000131,Skirt 0131,Size,XS,Color,Beige
3166,FASHION,FASHION_BASE_000131,Skirt 0131,Size,XS,Color,Black
3167,FASHION,FASHION_BASE_000131,Skirt 0131,Size,XS,Color,Red
3168,FASHION,FASHION_BASE_000131,Skirt 0131,Size,M,Color,Beige
3169,FASHION,FASHION_BASE_000131,Skirt 0131,Size,M,Color,Black
3170,FASHION,FASHION_BASE_000131,Skirt 0131,Size,M,Color,Red
3171,FASHION,FASHION_BASE_000131,Skirt 0131,Size,S,Color,Beige
3172,FASHION,FASHION_BASE_000131,Skirt 0131,Size,S,Color,Black
3173,FASHION,FASHION_BASE_000131,Skirt 0131,Size,S,Color,Red
3174,FASHION,FASHION_BASE_000132,Summer Dress 0132,Size,XS,Color,Pink
3175,FASHION,FASHION_BASE_000132,Summer Dress 0132,Size,XS,Color,Beige
3176,FASHION,FASHION_BASE_000132,Summer Dress 0132,Size,XL,Color,Pink
3177,FASHION,FASHION_BASE_000132,Summer Dress 0132,Size,XL,Color,Beige
3178,FASHION,FASHION_BASE_000132,Summer Dress 0132,Size,L,Color,Pink
3179,FASHION,FASHION_BASE_000132,Summer Dress 0132,Size,L,Color,Beige
3180,FASHION,FASHION_BASE_000132,Summer Dress 0132,Size,S,Color,Pink
3181,FASHION,FASHION_BASE_000132,Summer Dress 0132,Size,S,Color,Beige
3182,FASHION,FASHION_BASE_000132,Summer Dress 0132,Size,M,Color,Pink
3183,FASHION,FASHION_BASE_000132,Summer Dress 0132,Size,M,Color,Beige
3184,FASHION,FASHION_BASE_000133,Hoodie 0133,Size,S,Color,Navy
3185,FASHION,FASHION_BASE_000133,Hoodie 0133,Size,S,Color,Black
3186,FASHION,FASHION_BASE_000133,Hoodie 0133,Size,XS,Color,Navy
3187,FASHION,FASHION_BASE_000133,Hoodie 0133,Size,XS,Color,Black
3188,FASHION,FASHION_BASE_000133,Hoodie 0133,Size,M,Color,Navy
3189,FASHION,FASHION_BASE_000133,Hoodie 0133,Size,M,Color,Black
3190,FASHION,FASHION_BASE_000133,Hoodie 0133,Size,XL,Color,Navy
3191,FASHION,FASHION_BASE_000133,Hoodie 0133,Size,XL,Color,Black
3192,FASHION,FASHION_BASE_000133,Hoodie 0133,Size,L,Color,Navy
3193,FASHION,FASHION_BASE_000133,Hoodie 0133,Size,L,Color,Black
3194,FASHION,FASHION_BASE_000134,Summer Dress 0134,Size,M,Color,Red
3195,FASHION,FASHION_BASE_000134,Summer Dress 0134,Size,M,Color,Green
3196,FASHION,FASHION_BASE_000134,Summer Dress 0134,Size,L,Color,Red
3197,FASHION,FASHION_BASE_000134,Summer Dress 0134,Size,L,Color,Green
3198,FASHION,FASHION_BASE_000134,Summer Dress 0134,Size,S,Color,Red
3199,FASHION,FASHION_BASE_000134,Summer Dress 0134,Size,S,Color,Green
3200,FASHION,FASHION_BASE_000134,Summer Dress 0134,Size,XS,Color,Red
3201,FASHION,FASHION_BASE_000134,Summer Dress 0134,Size,XS,Color,Green
3202,FASHION,FASHION_BASE_000135,Sneakers 0135,Size,9,Color,White
3203,FASHION,FASHION_BASE_000135,Sneakers 0135,Size,9,Color,Black
3204,FASHION,FASHION_BASE_000135,Sneakers 0135,Size,9,Color,Gray
3205,FASHION,FASHION_BASE_000135,Sneakers 0135,Size,6,Color,White
3206,FASHION,FASHION_BASE_000135,Sneakers 0135,Size,6,Color,Black
3207,FASHION,FASHION_BASE_000135,Sneakers 0135,Size,6,Color,Gray
3208,FASHION,FASHION_BASE_000135,Sneakers 0135,Size,11,Color,White
3209,FASHION,FASHION_BASE_000135,Sneakers 0135,Size,11,Color,Black
3210,FASHION,FASHION_BASE_000135,Sneakers 0135,Size,11,Color,Gray
3211,FASHION,FASHION_BASE_000136,Skirt 0136,Size,XL,Color,Navy
3212,FASHION,FASHION_BASE_000136,Skirt 0136,Size,XL,Color,Red
3213,FASHION,FASHION_BASE_000136,Skirt 0136,Size,XL,Color,Beige
3214,FASHION,FASHION_BASE_000136,Skirt 0136,Size,XL,Color,Black
3215,FASHION,FASHION_BASE_000136,Skirt 0136,Size,M,Color,Navy
3216,FASHION,FASHION_BASE_000136,Skirt 0136,Size,M,Color,Red
3217,FASHION,FASHION_BASE_000136,Skirt 0136,Size,M,Color,Beige
3218,FASHION,FASHION_BASE_000136,Skirt 0136,Size,M,Color,Black
3219,FASHION,FASHION_BASE_000136,Skirt 0136,Size,L,Color,Navy
3220,FASHION,FASHION_BASE_000136,Skirt 0136,Size,L,Color,Red
3221,FASHION,FASHION_BASE_000136,Skirt 0136,Size,L,Color,Beige
3222,FASHION,FASHION_BASE_000136,Skirt 0136,Size,L,Color,Black
3223,FASHION,FASHION_BASE_000136,Skirt 0136,Size,S,Color,Navy
3224,FASHION,FASHION_BASE_000136,Skirt 0136,Size,S,Color,Red
3225,FASHION,FASHION_BASE_000136,Skirt 0136,Size,S,Color,Beige
3226,FASHION,FASHION_BASE_000136,Skirt 0136,Size,S,Color,Black
3227,FASHION,FASHION_BASE_000136,Skirt 0136,Size,XS,Color,Navy
3228,FASHION,FASHION_BASE_000136,Skirt 0136,Size,XS,Color,Red
3229,FASHION,FASHION_BASE_000136,Skirt 0136,Size,XS,Color,Beige
3230,FASHION,FASHION_BASE_000136,Skirt 0136,Size,XS,Color,Black
3231,FASHION,FASHION_BASE_000137,Hoodie 0137,Size,L,Color,White
3232,FASHION,FASHION_BASE_000137,Hoodie 0137,Size,L,Color,Gray
3233,FASHION,FASHION_BASE_000137,Hoodie 0137,Size,L,Color,Navy
3234,FASHION,FASHION_BASE_000137,Hoodie 0137,Size,S,Color,White
3235,FASHION,FASHION_BASE_000137,Hoodie 0137,Size,S,Color,Gray
3236,FASHION,FASHION_BASE_000137,Hoodie 0137,Size,S,Color,Navy
3237,FASHION,FASHION_BASE_000137,Hoodie 0137,Size,XS,Color,White
3238,FASHION,FASHION_BASE_000137,Hoodie 0137,Size,XS,Color,Gray
3239,FASHION,FASHION_BASE_000137,Hoodie 0137,Size,XS,Color,Navy
3240,FASHION,FASHION_BASE_000138,Hoodie 0138,Size,XS,Color,Black
3241,FASHION,FASHION_BASE_000138,Hoodie 0138,Size,XS,Color,Navy
3242,FASHION,FASHION_BASE_000138,Hoodie 0138,Size,XS,Color,White
3243,FASHION,FASHION_BASE_000138,Hoodie 0138,Size,S,Color,Black
3244,FASHION,FASHION_BASE_000138,Hoodie 0138,Size,S,Color,Navy
3245,FASHION,FASHION_BASE_000138,Hoodie 0138,Size,S,Color,White
3246,FASHION,FASHION_BASE_000138,Hoodie 0138,Size,L,Color,Black
3247,FASHION,FASHION_BASE_000138,Hoodie 0138,Size,L,Color,Navy
3248,FASHION,FASHION_BASE_000138,Hoodie 0138,Size,L,Color,White
3249,FASHION,FASHION_BASE_000139,Skirt 0139,Size,XS,Color,Navy
3250,FASHION,FASHION_BASE_000139,Skirt 0139,Size,XS,Color,Black
3251,FASHION,FASHION_BASE_000139,Skirt 0139,Size,XL,Color,Navy
3252,FASHION,FASHION_BASE_000139,Skirt 0139,Size,XL,Color,Black
3253,FASHION,FASHION_BASE_000139,Skirt 0139,Size,L,Color,Navy
3254,FASHION,FASHION_BASE_000139,Skirt 0139,Size,L,Color,Black
3255,FASHION,FASHION_BASE_000139,Skirt 0139,Size,M,Color,Navy
3256,FASHION,FASHION_BASE_000139,Skirt 0139,Size,M,Color,Black
3257,FASHION,FASHION_BASE_000139,Skirt 0139,Size,S,Color,Navy
3258,FASHION,FASHION_BASE_000139,Skirt 0139,Size,S,Color,Black
3259,FASHION,FASHION_BASE_000140,Hoodie 0140,Size,S,Color,Navy
3260,FASHION,FASHION_BASE_000140,Hoodie 0140,Size,S,Color,Black
3261,FASHION,FASHION_BASE_000140,Hoodie 0140,Size,S,Color,White
3262,FASHION,FASHION_BASE_000140,Hoodie 0140,Size,L,Color,Navy
3263,FASHION,FASHION_BASE_000140,Hoodie 0140,Size,L,Color,Black
3264,FASHION,FASHION_BASE_000140,Hoodie 0140,Size,L,Color,White
3265,FASHION,FASHION_BASE_000140,Hoodie 0140,Size,XL,Color,Navy
3266,FASHION,FASHION_BASE_000140,Hoodie 0140,Size,XL,Color,Black
3267,FASHION,FASHION_BASE_000140,Hoodie 0140,Size,XL,Color,White
3268,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,11,Color,Gray
3269,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,11,Color,Black
3270,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,11,Color,White
3271,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,12,Color,Gray
3272,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,12,Color,Black
3273,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,12,Color,White
3274,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,8,Color,Gray
3275,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,8,Color,Black
3276,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,8,Color,White
3277,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,10,Color,Gray
3278,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,10,Color,Black
3279,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,10,Color,White
3280,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,6,Color,Gray
3281,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,6,Color,Black
3282,FASHION,FASHION_BASE_000141,Sneakers 0141,Size,6,Color,White
3283,FASHION,FASHION_BASE_000142,T-Shirt 0142,Size,XL,Color,Green
3284,FASHION,FASHION_BASE_000142,T-Shirt 0142,Size,XL,Color,Red
3285,FASHION,FASHION_BASE_000142,T-Shirt 0142,Size,XL,Color,Beige
3286,FASHION,FASHION_BASE_000142,T-Shirt 0142,Size,XS,Color,Green
3287,FASHION,FASHION_BASE_000142,T-Shirt 0142,Size,XS,Color,Red
3288,FASHION,FASHION_BASE_000142,T-Shirt 0142,Size,XS,Color,Beige
3289,FASHION,FASHION_BASE_000142,T-Shirt 0142,Size,M,Color,Green
3290,FASHION,FASHION_BASE_000142,T-Shirt 0142,Size,M,Color,Red
3291,FASHION,FASHION_BASE_000142,T-Shirt 0142,Size,M,Color,Beige
3292,FASHION,FASHION_BASE_000142,T-Shirt 0142,Size,L,Color,Green
3293,FASHION,FASHION_BASE_000142,T-Shirt 0142,Size,L,Color,Red
3294,FASHION,FASHION_BASE_000142,T-Shirt 0142,Size,L,Color,Beige
3295,FASHION,FASHION_BASE_000143,Skirt 0143,Size,XS,Color,Black
3296,FASHION,FASHION_BASE_000143,Skirt 0143,Size,XS,Color,Red
3297,FASHION,FASHION_BASE_000143,Skirt 0143,Size,XS,Color,Beige
3298,FASHION,FASHION_BASE_000143,Skirt 0143,Size,M,Color,Black
3299,FASHION,FASHION_BASE_000143,Skirt 0143,Size,M,Color,Red
3300,FASHION,FASHION_BASE_000143,Skirt 0143,Size,M,Color,Beige
3301,FASHION,FASHION_BASE_000143,Skirt 0143,Size,L,Color,Black
3302,FASHION,FASHION_BASE_000143,Skirt 0143,Size,L,Color,Red
3303,FASHION,FASHION_BASE_000143,Skirt 0143,Size,L,Color,Beige
3304,FASHION,FASHION_BASE_000144,Summer Dress 0144,Size,XS,Color,Pink
3305,FASHION,FASHION_BASE_000144,Summer Dress 0144,Size,XS,Color,Red
3306,FASHION,FASHION_BASE_000144,Summer Dress 0144,Size,XS,Color,Beige
3307,FASHION,FASHION_BASE_000144,Summer Dress 0144,Size,L,Color,Pink
3308,FASHION,FASHION_BASE_000144,Summer Dress 0144,Size,L,Color,Red
3309,FASHION,FASHION_BASE_000144,Summer Dress 0144,Size,L,Color,Beige
3310,FASHION,FASHION_BASE_000144,Summer Dress 0144,Size,M,Color,Pink
3311,FASHION,FASHION_BASE_000144,Summer Dress 0144,Size,M,Color,Red
3312,FASHION,FASHION_BASE_000144,Summer Dress 0144,Size,M,Color,Beige
3313,FASHION,FASHION_BASE_000145,Skirt 0145,Size,S,Color,Navy
3314,FASHION,FASHION_BASE_000145,Skirt 0145,Size,S,Color,Beige
3315,FASHION,FASHION_BASE_000145,Skirt 0145,Size,S,Color,Red
3316,FASHION,FASHION_BASE_000145,Skirt 0145,Size,XL,Color,Navy
3317,FASHION,FASHION_BASE_000145,Skirt 0145,Size,XL,Color,Beige
3318,FASHION,FASHION_BASE_000145,Skirt 0145,Size,XL,Color,Red
3319,FASHION,FASHION_BASE_000145,Skirt 0145,Size,XS,Color,Navy
3320,FASHION,FASHION_BASE_000145,Skirt 0145,Size,XS,Color,Beige
3321,FASHION,FASHION_BASE_000145,Skirt 0145,Size,XS,Color,Red
3322,FASHION,FASHION_BASE_000145,Skirt 0145,Size,M,Color,Navy
3323,FASHION,FASHION_BASE_000145,Skirt 0145,Size,M,Color,Beige
3324,FASHION,FASHION_BASE_000145,Skirt 0145,Size,M,Color,Red
3325,FASHION,FASHION_BASE_000145,Skirt 0145,Size,L,Color,Navy
3326,FASHION,FASHION_BASE_000145,Skirt 0145,Size,L,Color,Beige
3327,FASHION,FASHION_BASE_000145,Skirt 0145,Size,L,Color,Red
3328,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,XS,Color,Black
3329,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,XS,Color,Green
3330,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,XS,Color,Aqua Blue
3331,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,XS,Color,Navy
3332,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,L,Color,Black
3333,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,L,Color,Green
3334,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,L,Color,Aqua Blue
3335,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,L,Color,Navy
3336,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,S,Color,Black
3337,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,S,Color,Green
3338,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,S,Color,Aqua Blue
3339,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,S,Color,Navy
3340,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,XL,Color,Black
3341,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,XL,Color,Green
3342,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,XL,Color,Aqua Blue
3343,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,XL,Color,Navy
3344,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,M,Color,Black
3345,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,M,Color,Green
3346,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,M,Color,Aqua Blue
3347,FASHION,FASHION_BASE_000146,T-Shirt 0146,Size,M,Color,Navy
3348,FASHION,FASHION_BASE_000147,Summer Dress 0147,Size,L,Color,White
3349,FASHION,FASHION_BASE_000147,Summer Dress 0147,Size,L,Color,Aqua Blue
3350,FASHION,FASHION_BASE_000147,Summer Dress 0147,Size,XL,Color,White
3351,FASHION,FASHION_BASE_000147,Summer Dress 0147,Size,XL,Color,Aqua Blue
3352,FASHION,FASHION_BASE_000147,Summer Dress 0147,Size,XS,Color,White
3353,FASHION,FASHION_BASE_000147,Summer Dress 0147,Size,XS,Color,Aqua Blue
3354,FASHION,FASHION_BASE_000148,Hoodie 0148,Size,XS,Color,Black
3355,FASHION,FASHION_BASE_000148,Hoodie 0148,Size,XS,Color,Navy
3356,FASHION,FASHION_BASE_000148,Hoodie 0148,Size,M,Color,Black
3357,FASHION,FASHION_BASE_000148,Hoodie 0148,Size,M,Color,Navy
3358,FASHION,FASHION_BASE_000148,Hoodie 0148,Size,L,Color,Black
3359,FASHION,FASHION_BASE_000148,Hoodie 0148,Size,L,Color,Navy
3360,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,L,Color,Green
3361,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,L,Color,Beige
3362,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,L,Color,Red
3363,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,L,Color,White
3364,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,M,Color,Green
3365,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,M,Color,Beige
3366,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,M,Color,Red
3367,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,M,Color,White
3368,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,XL,Color,Green
3369,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,XL,Color,Beige
3370,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,XL,Color,Red
3371,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,XL,Color,White
3372,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,S,Color,Green
3373,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,S,Color,Beige
3374,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,S,Color,Red
3375,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,S,Color,White
3376,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,XS,Color,Green
3377,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,XS,Color,Beige
3378,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,XS,Color,Red
3379,FASHION,FASHION_BASE_000149,T-Shirt 0149,Size,XS,Color,White
3380,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,M,Color,Aqua Blue
3381,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,M,Color,Navy
3382,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,M,Color,Beige
3383,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,M,Color,Red
3384,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,L,Color,Aqua Blue
3385,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,L,Color,Navy
3386,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,L,Color,Beige
3387,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,L,Color,Red
3388,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,S,Color,Aqua Blue
3389,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,S,Color,Navy
3390,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,S,Color,Beige
3391,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,S,Color,Red
3392,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,XL,Color,Aqua Blue
3393,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,XL,Color,Navy
3394,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,XL,Color,Beige
3395,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,XL,Color,Red
3396,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,XS,Color,Aqua Blue
3397,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,XS,Color,Navy
3398,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,XS,Color,Beige
3399,FASHION,FASHION_BASE_000150,Summer Dress 0150,Size,XS,Color,Red
3400,FASHION,FASHION_BASE_000151,T-Shirt 0151,Size,XL,Color,Pink
3401,HOME,HOME_BASE_000001,Ceramic Vase 0001,Size,Medium,Color,Black
3402,HOME,HOME_BASE_000001,Ceramic Vase 0001,Size,Small,Color,Black
3403,HOME,HOME_BASE_000001,Ceramic Vase 0001,Size,Large,Color,Black
3404,HOME,HOME_BASE_000002,Wall Art Print 0002,Size,24x36,Style,Traditional
3405,HOME,HOME_BASE_000002,Wall Art Print 0002,Size,24x36,Style,Modern
3406,HOME,HOME_BASE_000002,Wall Art Print 0002,Size,24x36,Style,Minimalist
3407,HOME,HOME_BASE_000003,Table Lamp 0003,Room,Kitchen,Color,Black
3408,HOME,HOME_BASE_000003,Table Lamp 0003,Room,Kitchen,Color,Brass
3409,HOME,HOME_BASE_000003,Table Lamp 0003,Room,Kitchen,Color,White
3410,HOME,HOME_BASE_000003,Table Lamp 0003,Room,Office,Color,Black
3411,HOME,HOME_BASE_000003,Table Lamp 0003,Room,Office,Color,Brass
3412,HOME,HOME_BASE_000003,Table Lamp 0003,Room,Office,Color,White
3413,HOME,HOME_BASE_000004,Dining Table 0004,Material,Walnut,Size,4-Person
3414,HOME,HOME_BASE_000004,Dining Table 0004,Material,Walnut,Size,8-Person
3415,HOME,HOME_BASE_000004,Dining Table 0004,Material,Oak,Size,4-Person
3416,HOME,HOME_BASE_000004,Dining Table 0004,Material,Oak,Size,8-Person
